protestancy	n.	Protestantism.
protestant	v.	One who protests; -- originally applied to those who adhered to Luther, and protested against, or made a solemn declaration of dissent from, a decree of the Emperor Charles V. and the Diet of Spires, in 1529, against the Reformers, and appealed to a general council; -- now used in a popular sense to designate any Christian who does not belong to the Roman Catholic or the Greek Church.
protestant	a.	Making a protest; protesting.
protestant	a.	Of or pertaining to the faith and practice of those Christians who reject the authority of the Roman Catholic Church; as, Protestant writers.
protestantical	a.	Protestant.
protestantism	n.	The quality or state of being protestant, especially against the Roman Catholic Church; the principles or religion of the Protestants.
protestantly	adv.	Like a Protestant; in conformity with Protestantism.
protestation	n.	The act of making a protest; a public avowal; a solemn declaration, especially of dissent.
protestation	n.	Formerly, a declaration in common-law pleading, by which the party interposes an oblique allegation or denial of some fact, protesting that it does or does not exist, and at the same time avoiding a direct affirmation or denial.
protestator	n.	One who makes protestation; a protester.
protested	imp. & p. p.	of Protest
protester	n.	One who protests; one who utters a solemn declaration.
protester	n.	One who protests a bill of exchange, or note.
protesting	p. pr. & vb. n.	of Protest
protestingly	adv.	By way of protesting.
proteus	n.	A sea god in the service of Neptune who assumed different shapes at will. Hence, one who easily changes his appearance or principles.
proteus	n.	A genus of aquatic eel-shaped amphibians found in caves in Austria. They have permanent external gills as well as lungs. The eyes are small and the legs are weak.
proteus	n.	A changeable protozoan; an amoeba.
prothalamion	n.	Alt. of Prothalamium
prothalamium	n.	A song in celebration of a marriage.
prothalli	"pl. "	of Prothallus
prothallia	"pl. "	of Prothallium
prothallium	n.	Same as Prothallus.
prothallus	n.	The minute primary growth from the spore of ferns and other Pteridophyta, which bears the true sexual organs; the oophoric generation of ferns, etc.
prothesis	n.	A credence table; -- so called by the Eastern or Greek Church.
prothesis	n.	See Prosthesis.
prothetic	a.	Of or pertaining to prothesis; as, a prothetic apparatus.
prothonotary	n.	Alt. of Protonotary
prothonotaryship	n.	Office of a prothonotary.
prothoracic	a.	Of or pertaining to the prothorax.
prothorax	n.	The first or anterior segment of the thorax in insects. See Illusts. of Butterfly and Coleoptera.
prothyalosomata	"pl. "	of Pro thyalosoma
prothyalosome	n.	Same as Prothyalosoma.
protist	n.	One of the Protista.
protista	n. pl.	A provisional group in which are placed a number of low microscopic organisms of doubtful nature. Some are probably plants, others animals.
protista	"pl. "	of Protiston
protiston	n.	One of the Protista.
proto-		A combining form prefix signifying first, primary, primordial; as, protomartyr, the first martyr; protomorphic, primitive in form; protoplast, a primordial organism; prototype, protozoan.
proto-		Denoting the first or lowest of a series, or the one having the smallest amount of the element to the name of which it is prefixed; as protoxide, protochloride, etc.
proto-		Sometimes used as equivalent to mono-, as indicating that the compound has but one atom of the element to the name of which it is prefixed. Also used adjectively.
proto-doric	a.	Pertaining to, or designating, architecture, in which the beginnings of the Doric style are supposed to be found.
protocanonical	a.	Of or pertaining to the first canon, or that which contains the authorized collection of the books of Scripture; -- opposed to deutero-canonical.
protocatechuic	a.	Pertaining to, derived from, or designating, an organic acid which is obtained as a white crystalline substance from catechin, asafetida, oil of cloves, etc., and by distillation itself yields pyrocatechin.
protocercal	a.	Having a caudal fin extending around the end of the vertebral column, like that which is first formed in the embryo of fishes; diphycercal.
protococcus	n.	A genus of minute unicellular algae including the red snow plant (Protococcus nivalis).
protocol	n.	The original copy of any writing, as of a deed, treaty, dispatch, or other instrument.
protocol	n.	The minutes, or rough draught, of an instrument or transaction.
protocol	n.	A preliminary document upon the basis of which negotiations are carried on.
protocol	n.	A convention not formally ratified.
protocol	n.	An agreement of diplomatists indicating the results reached by them at a particular stage of a negotiation.
protocol	v. t.	To make a protocol of.
protocol	v. i.	To make or write protocols, or first draughts; to issue protocols.
protocolist	n.	One who draughts protocols.
protoconch	n.	The embryonic shell, or first chamber, of ammonites and other cephalopods.
protogine	n.	A kind of granite or gneiss containing a silvery talcose mineral.
protogynous	a.	Same as Proterogynous.
protohippus	n.	A genus of fossil horses from the Lower Pliocene. They had three toes on each foot, the lateral ones being small.
protomartyr	n.	The first martyr; the first who suffers, or is sacrificed, in any cause; -- applied esp. to Stephen, the first Christian martyr.
protomerite	n.	The second segment of one of the Gregarinae.
protomorphic	a.	Having the most primitive character; in the earliest form; as, a protomorphic layer of tissue.
protonema	n.	The primary growth from the spore of a moss, usually consisting of branching confervoid filaments, on any part of which stem and leaf buds may be developed.
protonemata	"pl. "	of Protonema
protonotary	n.	A chief notary or clerk.
protonotary	n.	Formerly, a chief clerk in the Court of King's Bench and in the Court of Common Pleas, now superseded by the master.
protonotary	n.	A register or chief clerk of a court in certain States of the United States.
protonotary	n.	Formerly, one who had the charge of writing the acts of the martyrs, and the circumstances of their death; now, one of twelve persons, constituting a college in the Roman Curia, whose office is to register pontifical acts and to make and preserve the official record of beatifications.
protonotary	n.	The chief secretary of the patriarch of Constantinople.
protonotary	n.	Same as Prothonotary.
protoorganism	n.	An organism whose nature is so difficult to determine that it might be referred to either the animal or the vegetable kingdom.
protopapas	n.	A protopope.
protophyte	n.	Any unicellular plant, or plant forming only a plasmodium, having reproduction only by fission, gemmation, or cell division.
protophytology	n.	Paleobotany.
protopine	n.	An alkaloid found in opium in small quantities, and extracted as a white crystalline substance.
protoplasm	n.	The viscid and more or less granular material of vegetable and animal cells, possessed of vital properties by which the processes of nutrition, secretion, and growth go forward; the so-called " physical basis of life;" the original cell substance, cytoplasm, cytoblastema, bioplasm sarcode, etc.
protoplasmatic	a.	Protoplasmic.
protoplasmic	a.	Of or pertaining to the first formation of living bodies.
protoplasmic	a.	Of or pertaining to protoplasm; consisting of, or resembling, protoplasm.
protoplast	n.	The thing first formed; that of which there are subsequent copies or reproductions; the original.
protoplast	n.	A first-formed organized body; the first individual, or pair of individuals, of a species.
protoplasta	n. pl.	A division of fresh-water rhizopods including those that have a soft body and delicate branched pseudopodia. The genus Gromia is one of the best-known.
protoplastic	a.	First-formed.
protopodite	n.	The basal portion, or two proximal and more or less consolidated segments, of an appendage of a crustacean.
protopope	n.	One of the clergy of first rank in the lower order of secular clergy; an archpriest; -- called also protopapas.
protopterus	n.	See Komtok.
protosalt	n.	A salt derived from a protoxide base.
protosilicate	n.	A silicate formed with the lowest proportion of silicic acid, or having but one atom of silicon in the molecule.
protosomite	n.	One of the primitive segments, or metameres, of an animal.
protosulphide	n.	That one of a series of sulphides of any element which has the lowest proportion of sulphur; a sulphide with but one atom of sulphur in the molecule.
protosulphuret	n.	A protosulphide.
prototheria	n. pl.	Same as Monotremata.
prototracheata	n. pl.	Same as Malacopoda.
prototype	n.	An original or model after which anything is copied; the pattern of anything to be engraved, or otherwise copied, cast, or the like; a primary form; exemplar; archetype.
protovertebra	n.	One of the primitive masses, or segments, into which the mesoblast of the vertebrate embryo breaks up on either side of the anterior part of the notochord; a mesoblastic, or protovertebral, somite. See Illust. of Ectoderm.
protovertebrae	"pl. "	of Protovertebra
protovertebral	a.	Of or pertaining to the protovertebrae.
protoxide	n.	That one of a series of oxides having the lowest proportion of oxygen. See Proto-, 2 (b).
protoxidize	v. t.	To combine with oxygen, as any elementary substance, in such proportion as to form a protoxide.
protozoa	n. pl.	The lowest of the grand divisions of the animal kingdom.
protozoa	"pl. "	of Protozoon
protozoan	a.	Of or pertaining to the Protozoa.
protozoan	n.	One of the Protozoa.
protozoic	a.	Of or pertaining to the Protozoa.
protozoic	a.	Containing remains of the earliest discovered life of the globe, which included mollusks, radiates and protozoans.
protozoon	n.	One of the Protozoa.
protozoon	n.	A single zooid of a compound protozoan.
protozoonite	n.	One of the primary, or first-formed, segments of an embryonic arthropod.
protracheata	n. pl.	Same as Malacopoda.
protract	v. t.	To draw out or lengthen in time or (rarely) in space; to continue; to prolong; as, to protract an argument; to protract a war.
protract	v. t.	To put off to a distant time; to delay; to defer; as, to protract a decision or duty.
protract	v. t.	To draw to a scale; to lay down the lines and angles of, with scale and protractor; to plot.
protract	v. t.	To extend; to protrude; as, the cat can protract its claws; -- opposed to retract.
protract	n.	Tedious continuance or delay.
protracted	imp. & p. p.	of Protract
protracted	a.	Prolonged; continued.
protracter	n.	A protractor.
protractile	a.	Capable of being protracted, or protruded; protrusile.
protracting	p. pr. vb. n.	of Protract
protraction	n.	A drawing out, or continuing; the act of delaying the termination of a thing; prolongation; continuance; delay; as, the protraction of a debate.
protraction	n.	The act or process of making a plot on paper.
protraction	n.	A plot on paper.
protractive	a.	Drawing out or lengthening in time; prolonging; continuing; delaying.
protractor	n.	One who, or that which, protracts, or causes protraction.
protractor	n.	A mathematical instrument for laying down and measuring angles on paper, used in drawing or in plotting. It is of various forms, semicircular, rectangular, or circular.
protractor	n.	An instrument formerly used in extracting foreign or offensive matter from a wound.
protractor	n.	A muscle which extends an organ or part; -- opposed to retractor.
protractor	n.	An adjustable pattern used by tailors.
protreptical	a.	Adapted to persuade; hortatory; persuasive.
protrudable	a.	That may be protruded; protrusile.
protrude	v. t.	To thrust forward; to drive or force along.
protrude	v. t.	To thrust out, as through a narrow orifice or from confinement; to cause to come forth.
protrude	v. i.	To shoot out or forth; to be thrust forward; to extend beyond a limit; to project.
protruded	imp. & p. p.	of Protrude
protruding	p. pr. & vb. n.	of Protrude
protrusile	a.	Capable of being protruded or thrust out; protractile; protrusive.
protrusion	n.	The act of protruding or thrusting forward, or beyond the usual limit.
protrusion	n.	The state of being protruded, or thrust forward.
protrusive	a.	Thrusting or impelling forward; as, protrusive motion.
protrusive	a.	Capable of being protruded; protrusile.
protrusively	adv.	In a protrusive manner.
protuberance	n.	That which is protuberant swelled or pushed beyond the surrounding or adjacent surface; a swelling or tumor on the body; a prominence; a bunch or knob; an elevation.
protuberancy	n.	The quality or state of being protuberant; protuberance; prominence.
protuberant	a.	Prominent, or excessively prominent; bulging beyond the surrounding or adjacent surface; swelling; as, a protuberant joint; a protuberant eye.
protuberate	v. i.	To swell, or be prominent, beyond the adjacent surface; to bulge out.
protuberation	n.	The act of swelling beyond the surrounding surface.
protuberous	a.	Protuberant.
protureter	n.	The duct of a pronephros.
protyle	n.	The hypothetical homogeneous cosmic material of the original universe, supposed to have been differentiated into what are recognized as distinct chemical elements.
proud	superl.	Feeling or manifesting pride, in a good or bad sense
proud	superl.	Possessing or showing too great self-esteem; overrating one's excellences; hence, arrogant; haughty; lordly; presumptuous.
proud	superl.	Having a feeling of high self-respect or self-esteem; exulting (in); elated; -- often with of; as, proud of one's country.
proud	superl.	Giving reason or occasion for pride or self-gratulation; worthy of admiration; grand; splendid; magnificent; admirable; ostentatious.
proud	superl.	Excited by sexual desire; -- applied particularly to the females of some animals.
proudish	a.	Somewhat proud.
proudling	n.	A proud or haughty person.
proudly	adv.	In a proud manner; with lofty airs or mien; haughtily; arrogantly; boastfully.
proudness	n.	The quality of being proud; pride.
proustite	n.	A sulphide of arsenic and silver of a beautiful cochineal-red color, occurring in rhombohedral crystals, and also massive; ruby silver.
provable	a.	Capable of being proved; demonstrable.
provand	n.	Alt. of Proant
provant	v. t.	To supply with provender or provisions; to provide for.
provant	a.	Provided for common or general use, as in an army; hence, common in quality; inferior.
prove	v. t.	To try or to ascertain by an experiment, or by a test or standard; to test; as, to prove the strength of gunpowder or of ordnance; to prove the contents of a vessel by a standard measure.
prove	v. t.	To evince, establish, or ascertain, as truth, reality, or fact, by argument, testimony, or other evidence.
prove	v. t.	To ascertain or establish the genuineness or validity of; to verify; as, to prove a will.
prove	v. t.	To gain experience of the good or evil of; to know by trial; to experience; to suffer.
prove	v. t.	To test, evince, ascertain, or verify, as the correctness of any operation or result; thus, in subtraction, if the difference between two numbers, added to the lesser number, makes a sum equal to the greater, the correctness of the subtraction is proved.
prove	v. t.	To take a trial impression of; to take a proof of; as, to prove a page.
prove	v. i.	To make trial; to essay.
prove	v. i.	To be found by experience, trial, or result; to turn out to be; as, a medicine proves salutary; the report proves false.
prove	v. i.	To succeed; to turn out as expected.
provect	a.	Carried forward; advanced.
provection	n.	A carrying forward, as of a final letter, to a following word; as, for example, a nickname for an ekename.
proved	imp. & p. p.	of Prove
proveditor	n.	One employed to procure supplies, as for an army, a steamer, etc.; a purveyor; one who provides for another.
provedore	n.	A proveditor; a purveyor.
proven	p. p. / a.	Proved.
proven/al	a.	Of or pertaining to Provence or its inhabitants.
proven/al	n.	A native or inhabitant of Provence in France.
proven/al	n.	The Provencal language. See Langue d'oc.
provence rose		The cabbage rose (Rosa centifolia).
provence rose		A name of many kinds of roses which are hybrids of Rosa centifolia and R. Gallica.
provencial	a.	Of or pertaining to Provence in France.
provend	n.	See Provand.
provender	n.	Dry food for domestic animals, as hay, straw, corn, oats, or a mixture of ground grain; feed.
provender	n.	Food or provisions.
provent	n.	See Provand.
proventricle	n.	Proventriculus.
proventriulus	n.	The glandular stomach of birds, situated just above the crop.
prover	n.	One who, or that which, proves.
proverb	n.	An old and common saying; a phrase which is often repeated; especially, a sentence which briefly and forcibly expresses some practical truth, or the result of experience and observation; a maxim; a saw; an adage.
proverb	n.	A striking or paradoxical assertion; an obscure saying; an enigma; a parable.
proverb	n.	A familiar illustration; a subject of contemptuous reference.
proverb	n.	A drama exemplifying a proverb.
proverb	v. t.	To name in, or as, a proverb.
proverb	v. t.	To provide with a proverb.
proverb	v. i.	To write or utter proverbs.
proverbial	a.	Mentioned or comprised in a proverb; used as a proverb; hence, commonly known; as, a proverbial expression; his meanness was proverbial.
proverbial	a.	Of or pertaining to proverbs; resembling a proverb.
proverbialism	n.	A proverbial phrase.
proverbialist	n.	One who makes much use of proverbs in speech or writing; one who composes, collects, or studies proverbs.
proverbialize	v. t. & i.	To turn into a proverb; to speak in proverbs.
proverbially	adv.	In a proverbial manner; by way of proverb; hence, commonly; universally; as, it is proverbially said; the bee is proverbially busy.
provessel	a.	Openly declared, avowed, acknowledged, or claimed; as, a professed foe; a professed tyrant; a professed Christian.
provexity	n.	Great advance in age.
provide	v. t.	To look out for in advance; to procure beforehand; to get, collect, or make ready for future use; to prepare.
provide	v. t.	To supply; to afford; to contribute.
provide	v. t.	To furnish; to supply; -- formerly followed by of, now by with.
provide	v. t.	To establish as a previous condition; to stipulate; as, the contract provides that the work be well done.
provide	v. t.	To foresee.
provide	v. t.	To appoint to an ecclesiastical benefice before it is vacant. See Provisor.
provide	v. i.	To procure supplies or means in advance; to take measures beforehand in view of an expected or a possible future need, especially a danger or an evil; -- followed by against or for; as, to provide against the inclemency of the weather; to provide for the education of a child.
provide	v. i.	To stipulate previously; to condition; as, the agreement provides for an early completion of the work.
provided	imp. & p. p.	of Provide
provided	conj.	On condition; by stipulation; with the understanding; if; -- usually followed by that; as, provided that nothing in this act shall prejudice the rights of any person whatever.
providence	n.	The act of providing or preparing for future use or application; a making ready; preparation.
providence	n.	Foresight; care; especially, the foresight and care which God manifests for his creatures; hence, God himself, regarded as exercising a constant wise prescience.
providence	n.	A manifestation of the care and superintendence which God exercises over his creatures; an event ordained by divine direction.
providence	n.	Prudence in the management of one's concerns; economy; frugality.
provident	a.	Foreseeing wants and making provision to supply them; prudent in preparing for future exigencies; cautious; economical; -- sometimes followed by of; as, aprovident man; an animal provident of the future.
providential	a.	Effected by, or referable to, divine direction or superintendence; as, the providential contrivance of thing; a providential escape.
providently	adv.	In a provident manner.
providentness	n.	The quality or state of being provident; carefulness; prudence; economy.
provider	n.	One who provides, furnishes, or supplies; one who procures what is wanted.
providing	p. pr. & vb. n.	of Provide
providore	n.	One who makes provision; a purveyor.
province	n.	A country or region, more or less remote from the city of Rome, brought under the Roman government; a conquered country beyond the limits of Italy.
province	n.	A country or region dependent on a distant authority; a portion of an empire or state, esp. one remote from the capital.
province	n.	A region of country; a tract; a district.
province	n.	A region under the supervision or direction of any special person; the district or division of a country, especially an ecclesiastical division, over which one has jurisdiction; as, the province of Canterbury, or that in which the archbishop of Canterbury exercises ecclesiastical authority.
province	n.	The proper or appropriate business or duty of a person or body; office; charge; jurisdiction; sphere.
province	n.	Specif.: Any political division of the Dominion of Canada, having a governor, a local legislature, and representation in the Dominion parliament. Hence, colloquially, The Provinces, the Dominion of Canada.
provincial	a.	Of or pertaining to province; constituting a province; as, a provincial government; a provincial dialect.
provincial	a.	Exhibiting the ways or manners of a province; characteristic of the inhabitants of a province; not cosmopolitan; countrified; not polished; rude; hence, narrow; illiberal.
provincial	a.	Of or pertaining to an ecclesiastical province, or to the jurisdiction of an archbishop; not ecumenical; as, a provincial synod.
provincial	a.	Of or pertaining to Provence; Provencal.
provincial	n.	A person belonging to a province; one who is provincial.
provincial	n.	A monastic superior, who, under the general of his order, has the direction of all the religious houses of the same fraternity in a given district, called a province of the order.
provincialism	n.	A word, or a manner of speaking, peculiar to a province or a district remote from the mother country or from the metropolis; a provincial characteristic; hence, narrowness; illiberality.
provincialist	n.	One who lives in a province; a provincial.
provinciality	n.	The quality or state of being provincial; peculiarity of language characteristic of a province.
provincialize	v. t.	To render provincial.
provincialized	imp. & p. p.	of Provincialize
provincializing	p. pr. & vb. n.	of Provincialize
provincially	adv.	In a provincial manner.
provinciate	v. t.	To convert into a province or provinces.
provine	v. t.	To lay a stock or branch of a vine in the ground for propagation.
proving	p. pr. & vb. n.	of Prove
provision	n.	The act of providing, or making previous preparation.
provision	n.	That which is provided or prepared; that which is brought together or arranged in advance; measures taken beforehand; preparation.
provision	n.	Especially, a stock of food; any kind of eatables collected or stored; -- often in the plural.
provision	n.	That which is stipulated in advance; a condition; a previous agreement; a proviso; as, the provisions of a contract; the statute has many provisions.
provision	n.	A canonical term for regular induction into a benefice, comprehending nomination, collation, and installation.
provision	n.	A nomination by the pope to a benefice before it became vacant, depriving the patron of his right of presentation.
provision	v. t.	To supply with food; to victual; as, to provision a garrison.
provisional	a.	Of the nature of a provision; serving as a provision for the time being; -- used of partial or temporary arrangements; as, a provisional government; a provisional treaty.
provisionally	adv.	By way of provision for the time being; temporarily.
provisionary	a.	Provisional.
provisioned	imp. & p. p.	of Provision
provisioning	p. pr. & vb. n.	of Provision
proviso	n.	An article or clause in any statute, agreement, contract, grant, or other writing, by which a condition is introduced, usually beginning with the word provided; a conditional stipulation that affects an agreement, contract, law, grant, or the like; as, the contract was impaired by its proviso.
provisor	n.	One who provides; a purveyor.
provisor	n.	The purveyor, steward, or treasurer of a religious house.
provisor	n.	One who is regularly inducted into a benefice. See Provision, 5.
provisor	n.	One who procures or receives a papal provision. See Provision, 6.
provisorily	adv.	In a provisory manner; conditionally; subject to a proviso; as, to admit a doctrine provisorily.
provisorship	n.	The office or position of a provisor.
provisory	a.	Of the nature of a proviso; containing a proviso or condition; conditional; as, a provisory clause.
provisory	a.	Making temporary provision; provisional.
provisos	"pl. "	of Proviso
provocation	n.	The act of provoking, or causing vexation or, anger.
provocation	n.	That which provokes, or excites anger; the cause of resentment; as, to give provocation.
provocation	n.	Incitement; stimulus; as, provocation to mirth.
provocation	n.	Such prior insult or injury as may be supposed, under the circumstances, to create hot blood, and to excuse an assault made in retort or redress.
provocation	n.	An appeal to a court. [A Latinism]
provocative	a.	Serving or tending to provoke, excite, or stimulate; exciting.
provocative	n.	Anything that is provocative; a stimulant; as, a provocative of appetite.
provocativeness	n.	Quality of being provocative.
provocatory	a.	Provocative.
provokable	a.	That may be provoked.
provoke	v. t.	To call forth; to call into being or action; esp., to incense to action, a faculty or passion, as love, hate, or ambition; hence, commonly, to incite, as a person, to action by a challenge, by taunts, or by defiance; to exasperate; to irritate; to offend intolerably; to cause to retaliate.
provoke	v. i.	To cause provocation or anger.
provoke	v. i.	To appeal. [A Latinism]
provoked	imp. & p. p.	of Provoke
provokement	n.	The act that which, provokes; one who excites anger or other passion, or incites to action; as, a provoker of sedition.
provoking	p. pr. & vb. n.	of Provoke
provoking	a.	Having the power or quality of exciting resentment; tending to awaken passion or vexation; as, provoking words or treatment.
provost	n.	A person who is appointed to superintend, or preside over, something; the chief magistrate in some cities and towns; as, the provost of Edinburgh or of Glasgow, answering to the mayor of other cities; the provost of a college, answering to president; the provost or head of certain collegiate churches.
provost	n.	The keeper of a prison.
provostship	n.	The office of a provost.
prow	n.	The fore part of a vessel; the bow; the stem; hence, the vessel itself.
prow	n.	See Proa.
prow	superl.	Valiant; brave; gallant; courageous.
prow	a.	Benefit; profit; good; advantage.
prowess	a.	Distinguished bravery; valor; especially, military bravery and skill; gallantry; intrepidity; fearlessness.
prowl	v. t.	To rove over, through, or about in a stealthy manner; esp., to search in, as for prey or booty.
prowl	v. t.	To collect by plunder; as, to prowl money.
prowl	v. i.	To rove or wander stealthily, esp. for prey, as a wild beast; hence, to prey; to plunder.
prowl	n.	The act of prowling.
prowled	imp. & p. p.	of Prowl
prowler	n.	One that prowls.
prowling	p. pr. & vb. n.	of Prowl
prowling	a.	Accustomed to prowl, or engaged in roving stealthily, as for prey.
prox	n.	"The ticket or list of candidates at elections, presented to the people for their votes."
proxene	n.	An officer who had the charge of showing hospitality to those who came from a friendly city or state.
proxenet	n.	A negotiator; a factor.
proxies	"pl. "	of Proxy
proximad	adv.	Toward a proximal part; on the proximal side of; proximally.
proximal	a.	Toward or nearest, as to a body, or center of motion of dependence; proximate.
proximal	a.	Situated near the point of attachment or origin; as, the proximal part of a limb.
proximal	a.	Of or pertaining to that which is proximal; as, the proximal bones of a limb. Opposed to distal.
proximally	adv.	On or toward a proximal part; proximad.
proximate	a.	Nearest; next immediately preceding or following.
proximately	adv.	In a proximate manner, position, or degree; immediately.
proxime	a.	Next; immediately preceding or following.
proximious	a.	Proximate.
proximity	n.	The quality or state of being next in time, place, causation, influence, etc.; immediate nearness, either in place, blood, or alliance.
proximo		In the next month after the present; -- often contracted to prox.; as, on the 3d proximo.
proxy	n.	The agency for another who acts through the agent; authority to act for another, esp. to vote in a legislative or corporate capacity.
proxy	n.	The person who is substituted or deputed to act or vote for another.
proxy	n.	A writing by which one person authorizes another to vote in his stead, as in a corporation meeting.
proxy	n.	The written appointment of a proctor in suits in the ecclesiastical courts.
proxy	n.	See Procuration.
proxy	v. i.	To act or vote by proxy; to do anything by the agency of another.
proxyship	n.	The office or agency of a proxy.
pruce	n.	Prussian leather.
prude	a.	A woman of affected modesty, reserve, or coyness; one who is overscrupulous or sensitive; one who affects extraordinary prudence in conduct and speech.
prudence	n.	The quality or state of being prudent; wisdom in the way of caution and provision; discretion; carefulness; hence, also, economy; frugality.
prudency	n.	Prudence.
prudent	a.	Sagacious in adapting means to ends; circumspect in action, or in determining any line of conduct; practically wise; judicious; careful; discreet; sensible; -- opposed to rash; as, a prudent man; dictated or directed by prudence or wise forethought; evincing prudence; as, prudent behavior.
prudent	a.	Frugal; economical; not extravagant; as, a prudent woman; prudent expenditure of money.
prudential	a.	Proceeding from, or dictated or characterized by, prudence; prudent; discreet; sometimes, selfish or pecuniary as distinguished from higher motives or influences; as, prudential motives.
prudential	a.	Exercising prudence; discretionary; advisory; superintending or executive; as, a prudential committee.
prudential	n.	That which relates to or demands the exercise of, discretion or prudence; -- usually in the pl.
prudentialist	n.	One who is governed by, or acts from, prudential motives.
prudentiality	n.	The quality or state of being prudential.
prudentially	adv.	In a prudential manner; prudently.
prudently	adv.	In a prudent manner.
pruderies	"pl. "	of Prudery
prudery	n.	The quality or state of being prudish; excessive or affected scrupulousness in speech or conduct; stiffness; coyness.
prudhomme	n.	A trustworthy citizen; a skilled workman. See Citation under 3d Commune, 1.
prudish	a.	Like a prude; very formal, precise, or reserved; affectedly severe in virtue; as, a prudish woman; prudish manners.
prudishly	adv.	In a prudish manner.
pruinate	a.	Same as Pruinose.
pruinose	a.	Frosty; covered with fine scales, hairs, dust, bloom, or the like, so as to give the appearance of frost.
pruinous	a.	Frosty; pruinose.
prune	v. t.	To lop or cut off the superfluous parts, branches, or shoots of; to clear of useless material; to shape or smooth by trimming; to trim: as, to prune trees; to prune an essay.
prune	v. t.	To cut off or cut out, as useless parts.
prune	v. t.	To preen; to prepare; to dress.
prune	v. i.	To dress; to prink; -used humorously or in contempt.
prune	n.	A plum; esp., a dried plum, used in cookery; as, French or Turkish prunes; California prunes.
pruned	imp. & p. p.	of Prune
prunella	n.	Angina, or angina pectoris.
prunella	n.	Thrush.
prunella	n.	Alt. of Prunello
prunelle	n.	A kind of small and very acid French plum; -- applied especially to the stoned and dried fruit.
prunello	n.	A smooth woolen stuff, generally black, used for making shoes; a kind of lasting; -- formerly used also for clergymen's gowns.
prunello	n.	A species of dried plum; prunelle.
pruner	n.	One who prunes, or removes, what is superfluous.
pruner	n.	Any one of several species of beetles whose larvae gnaw the branches of trees so as to cause them to fall, especially the American oak pruner (Asemum moestum), whose larva eats the pith of oak branches, and when mature gnaws a circular furrow on the inside nearly to the bark. When the branches fall each contains a pupa.
pruniferous	a.	Bearing plums.
pruning	p. pr. & vb. n.	of Prune
pruning	n.	The act of trimming, or removing what is superfluous.
pruning	n.	That which is cast off by bird in pruning her feathers; leavings.
prunus	n.	A genus of trees with perigynous rosaceous flowers, and a single two-ovuled carpel which usually becomes a drupe in ripening.
prurience	n.	Alt. of Pruriency
pruriency	n.	The quality or state of being prurient.
prurient	a.	Uneasy with desire; itching; especially, having a lascivious curiosity or propensity; lustful.
pruriginous	a.	Tending to, or caused by, prurigo; affected by, or of the nature of, prurigo.
prurigo	n.	A papular disease of the skin, of which intense itching is the chief symptom, the eruption scarcely differing from the healthy cuticle in color.
pruritus	n.	Itching.
prussian	a.	Of or pertaining to Prussia.
prussian	n.	A native or inhabitant of Prussia.
prussiate	n.	A salt of prussic acid; a cyanide.
prussic	a.	designating the acid now called hydrocyanic acid, but formerly called prussic acid, because Prussian blue is derived from it or its compounds. See Hydrocyanic.
prutenic	a.	Prussian; -- applied to certain astronomical tables published in the sixteenth century, founded on the principles of Copernicus, a Prussian.
pry	n.	A lever; also, leverage.
pry	v. t.	To raise or move, or attempt to raise or move, with a pry or lever; to prize.
pry	v. i.	To peep narrowly; to gaze; to inspect closely; to attempt to discover something by a scrutinizing curiosity; -- often implying reproach.
pry	n.	Curious inspection; impertinent peeping.
pryan	n.	See Prian.
prying	p. pr. & vb. n.	of Pry
prying	a.	Inspecting closely or impertinently.
pryingly	adv.	In a prying manner.
prytanes	"pl. "	of Prytanis
prytaneum	n.	A public building in certain Greek cities; especially, a public hall in Athens regarded as the home of the community, in which official hospitality was extended to distinguished citizens and strangers.
prytanis	n.	A member of one of the ten sections into which the Athenian senate of five hundred was divided, and to each of which belonged the presidency of the senate for about one tenth of the year.
prytany	n.	The period during which the presidency of the senate belonged to the prytanes of the section.
prythee	interj.	See Prithee.
psalm	n.	A sacred song; a poetical composition for use in the praise or worship of God.
psalm	n.	Especially, one of the hymns by David and others, collected into one book of the Old Testament, or a modern metrical version of such a hymn for public worship.
psalm	v. t.	To extol in psalms; to sing; as, psalming his praises.
psalmist	n.	A writer or composer of sacred songs; -- a title particularly applied to David and the other authors of the Scriptural psalms.
psalmist	n.	A clerk, precentor, singer, or leader of music, in the church.
psalmistry	n.	The use of psalms in devotion; psalmody.
psalmodic	a.	Alt. of Psalmodical
psalmodical	a.	Relating to psalmody.
psalmodist	n.	One who sings sacred songs; a psalmist.
psalmodize	v. i.	To practice psalmody.
psalmody	n.	The act, practice, or art of singing psalms or sacred songs; also, psalms collectively, or a collection of psalms.
psalmograph	n.	A writer of psalms; a psalmographer.
psalmographer	n.	Alt. of Psalmographist
psalmographist	n.	A writer of psalms, or sacred songs and hymns.
psalmography	n.	The act or practice of writing psalms, or sacred songs.
psalter	n.	The Book of Psalms; -- often applied to a book containing the Psalms separately printed.
psalter	n.	Specifically, the Book of Psalms as printed in the Book of Common Prayer; among the Roman Catholics, the part of the Breviary which contains the Psalms arranged for each day of the week.
psalter	n.	A rosary, consisting of a hundred and fifty beads, corresponding to the number of the psalms.
psalteria	"pl. "	of Psalterium
psalterial	a.	Of or pertaining to the psalterium.
psalteries	"pl. "	of Psaltery
psalterium	n.	The third stomach of ruminants. See Manyplies.
psalterium	n.	The lyra of the brain.
